Номер кластера;Номер узла;Расстояние до узла;accountNumber;airline;auto;entertainment;fastfood;food;furniture;health;hotels;online_gifts;online_retail;personal care;rideshare;subscriptions;transactionAmount|Сумма;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;creditLimit|Среднее;currentBalance|Среднее;transactionDateTime|Количество
205;205;0,2240159148376983;377385842;0;0;0,44887969418301976;0,2752073791500743;0;0;0;0;0,06952034727287947;0;0;0;0;5017,38;82,25213114754098;6;15000;2402,0150819672135;61
238;238;0,05849241985160444;377586507;0;0;0,9907434217669839;0;0;0;0,009256578233016035;0;0;0;0;0;0;1105,1599999999999;138,14499999999998;2;2500;626,67;8
274;274;0,13293235936691333;378092766;0;0;0,9593234925244685;0,0029511680419530614;0;0;0;0;0,008729027610055368;0;0;0,004242947711355972;0;22333,530000000013;126,17813559322042;6;2500;1573,9306779661026;177
177;177;0,16463705351224414;378119540;0;0,025820078577760096;0;0,22580428111296066;0;0;0;0;0;0,7201596129036032;0;0;0;3418,27;189,9038888888889;4;10000;162,71555555555557;18
90;90;0,11110989062685782;378310200;0;0;0;0;0;0;0;0;0;0;0;0;0;717,36;18,393846153846155;3;15000;27,379743589743587;39
80;80;0,1873370750911109;378369270;0;0;0;0;0;0;0;0;0,3728986925197901;0,5568946603812742;0;0;0;674,58;35,504210526315795;3;10000;13,395789473684209;19
297;297;0,0766909648968939;378676981;0;0;0;0,009105815860168159;0;0;0;0;0;0,9602391003500446;0;0;0;859,8900000000002;143,31500000000003;3;2500;1,305;6
34;34;0,19345003036232475;379163141;0;0;0;0,8192226681467565;0;0;0;0;0;0,18077733185324338;0;0;0;4215,960000000001;140,53200000000004;2;5000;1823,5033333333336;30
66;66;0,22559858890152665;379416147;0;0;0;0,15842864884077307;0;0,8415713511592269;0;0;0;0;0;0;0;1716,23;107,264375;2;10000;803,3749999999999;16
197;197;0,22515332747530287;379443741;0;0;0;0,5269278565983363;0,04827097826388172;0,022378742736183743;0,013251967546305034;0;0;0,23083878137351585;0;0,1580956414762245;0;538401,5599999999;151,70514511129895;7;5000;3141,5419667512;3549
57;57;0,16540274299334282;379518007;0;0;0,045808425203742044;0;0,49214028581167;0;0;0;0,3525418566871435;0,00980765385521276;0;0,09821600747439573;0;14053,309999999998;147,92957894736838;6;5000;533,5694736842105;95
17;17;0,1363674925288521;379540616;0;0;0,014183812459674532;0,9858161875403255;0;0;0;0;0;0;0;0;0;5579,5999999999985;192,39999999999995;2;5000;2242,9427586206893;29
308;308;0,19024032327348303;379543998;0;0;0,19141880939610437;0;0,6201834889571768;0;0;0;0;0;0;0,032341706696220864;0;6749,180000000002;105,45593750000003;5;5000;3119,75578125;64
41;41;0,28833595535844747;379820645;0;0;0;0,386496295067064;0,25149712479888026;0;0,0246268010591707;0;0;0;0;0;0,33477333891297917;11087,92;121,84527472527472;5;5000;2025,016043956044;91
246;246;0,18492111513846488;379906554;0;0;0;0;0,13697778706732558;0;0;0,017899055268705846;0;0,8084779870457958;0;0;0;12726,369999999997;144,6178409090909;4;20000;5950,968409090909;88
14;14;0,1649183952404068;380083836;0;0,11052710534854397;0,0009483504494499682;0,8545665889176146;0;0;0;0;0;0;0;0,033558301421759855;0;308166,67;154,1604152076038;6;5000;3035,6184942471223;1999
19;19;0,19444132595404784;380173530;0;0;0;0;1;0;0;0;0;0;0;0;0;34,7;17,35;1;10000;3,465;2
170;170;0,10508190949057027;380415165;0;0;0;0;0;0;0;0;0,4771569923116386;0,04923741826244123;0;0,4226350720523263;0;5516,130000000002;102,15055555555558;5;5000;2583,3525925925924;54
13;13;0,22475329220818677;380503025;0;0,020739482348650883;0,00199438152870208;0,7624377575095425;0;0,0018946922458362727;0;0;0;0,07366215701270598;0,008504812704216288;0,10413597308329764;0,026479153886466808;167821,45000000016;148,38324491600366;9;2500;1348,94302387268;1131
51;51;0,13496002369758253;380536619;0;0;0,16818461530748952;0,6487140570775424;0;0;0;0;0;0,07603237009288163;0;0;0;7978,970000000002;99,73712500000002;4;10000;4117,062875;80
151;151;0,8265922059568636;380680241;0;0;0,00017865622916948628;0,008026637827625256;0,0007187509630590423;0;0;0,0035934638038227344;0,9830041765357445;0;0;0,004382222201187183;0,00008323379293436917;4432814,929999998;146,78681181496069;8;5000;3052,795645882292;30199
286;286;0,3086342103894232;381065893;0;0;0;0,0023961005756523014;0,03900785020311332;0,28260445905582504;0;0;0,05583695630704678;0,6198078818058326;0;0;0;45565,699999999975;144,6530158730158;6;20000;11912,256666666666;315
54;54;0,42408825900056096;381281467;0;0;0;0;0,5780674370089808;0,4219325629910193;0;0;0;0;0;0;0;675,89;112,64833333333333;2;5000;255,82666666666663;6
288;288;0,2263357373582687;381356436;0;0;0;0;0,5105759400204476;0;0;0;0;0,383096671589231;0;0;0;440,1499999999999;40,01363636363636;3;10000;207,98454545454544;11
2;2;0,15096846163352315;381462401;0;0;0;0;0,8045325490848888;0;0;0;0,07995634843566475;0;0,0007962711206059423;0;0;10812,900000000007;127,2105882352942;5;10000;439,20811764705877;85
315;315;0,22557178848997783;381517026;0;0;0;0,09745409908602586;0,08927067622668082;0;0;0;0;0,8132752246872933;0;0;0;2101,81;233,53444444444443;3;2500;1310,5133333333333;9
52;52;0,14221523546411471;381879539;0;0;0;0,9103488036898242;0;0;0;0;0;0;0;0;0;69,38;23,126666666666665;2;10000;21,05333333333333;3
11;11;0,344588189328464;382001043;0;0,8069601568080991;0,006903164200799591;0,024274798483421473;0,0016367074220452883;0;0;0;0,05541197746700536;0,08853239461106134;0;0;0;76501,15000000005;139,34635701275056;8;15000;9379,08469945355;549
32;32;0,23521106429603536;382595723;0;0;0;0,683182344285811;0;0;0;0;0,21022415947891082;0,04082091252177875;0;0;0;12994,32;120,31777777777778;6;1000;531,7437037037037;108
192;192;0,14574954190763947;382967566;0;0;0,011329137159016386;0;0;0;0;0;0;0,49220978026268736;0;0,44297603165769805;0;29990,80999999998;136,32186363636353;6;5000;2493,8027272727277;220
275;275;0,14250719396062353;383066889;0;0;0,8332024252490201;0,07961953954206166;0;0;0,01535577539257963;0;0;0;0;0;0,07182225981633873;31115,980000000003;151,78526829268293;4;15000;1329,186926829268;205
130;130;0,20676471138628874;383081216;0;0,18564087094237167;0,027034694764362176;0;0;0;0;0;0;0;0;0,011825883350032498;0;2784,5700000000006;81,89911764705884;5;5000;175,10617647058828;34
88;88;0,1163531042812861;383095206;0;0;0;0,8370318642665011;0;0;0;0;0;0,11351644941030417;0,0006802193254707221;0;0;3866,4;104,4972972972973;5;15000;2156,552702702703;37
110;110;0,06531835341573826;383242772;0;0;0;0;0;0;0;0;0;0;0;0;0;39,4;7,88;1;2500;0;5
174;174;0,3477791394447176;383285381;0,08423479182308052;0;0,01024075059635251;0,0012224038470676564;0;0;0;0,4693009132984233;0;0;0;0,43453071096623364;0;16835,679999999997;129,50523076923074;6;5000;802,1050769230769;130
106;106;0,1558899361537266;383892682;0;0;0;0,6772241797966148;0,32277582020338474;0;0;0;0;0;0;0;0;5477,300000000003;127,37906976744193;2;5000;222,38790697674423;43
301;301;0,11614226451250916;383925055;0,020050786463481424;0;0;0;0;0;0;0;0;0,9657093887013709;0;0;0;33851,54;146,5434632034632;3;15000;7527,565454545457;231
35;35;0,06805502166285654;384047674;0;0;0;1;0;0;0;0;0;0;0;0;0;368,31999999999994;122,77333333333331;1;5000;84,01333333333334;3
173;173;0,29548121815581907;384088538;0,4231327457066114;0;0,2783437438441171;0,19875060694123364;0,031408097073703255;0;0;0;0,011174306934052417;0;0;0,0029100238032963585;0;15178,569999999998;126,48808333333332;8;5000;2863,7780000000002;120
281;281;0,07095021381351245;384492007;0;0;0;0;0;0;0;0;0;0,9661245308439997;0;0;0;311,72999999999996;62,34599999999999;2;2500;153,856;5
205;205;0,17353311739767546;384866198;0,010168186930831657;0;0,569835278474142;0,27818840913557674;0;0;0;0;0;0,13406851418977844;0;0,007202116720237728;0;64465,77000000005;142,62338495575233;6;7500;4861,096548672571;452
268;268;0,2938401932012978;385021184;0;0;0,12151883631829216;0,26197944429156705;0,15697281496975923;0;0,0008517090949676812;0;0;0,2931086804666889;0;0,16556851485872534;0;103932,19999999995;155,35455904334822;6;15000;8398,997892376687;669
269;269;0,4767067784958412;385048685;0,20439921165113661;0;0,0021805742670392534;0,08089149608801814;0,011673690413064012;0;0;0,3244088885296772;0;0,3576212790845632;0;0,010361140888689144;0;36623,379999999976;146,4935199999999;10;20000;12237,191759999998;250
306;306;0,22999044389391546;385138299;0;0;0;0;0,50193349432189;0;0;0;0;0,4944034721315755;0;0;0;1225,76;136,19555555555556;3;20000;18,06888888888889;9
72;72;0,17629203169938795;385762954;0;0;0;0;0,40789974619289354;0;0;0;0;0;0;0;0;1575,9999999999995;68,52173913043477;2;15000;837,736086956522;23
41;41;0,34377649683846023;385885656;0;0;0,29088394337437756;0,3893372946974844;0;0;0;0,008130032330393434;0;0;0;0;0,3072215588158675;13281,619999999995;145,95186813186808;5;15000;490,5548351648352;91
51;51;0,2511633131995334;386168166;0;0;0,2599353053855789;0,5278848141952219;0;0;0;0;0;0,20061482097909986;0;0;0;5852,11;142,73439024390242;4;15000;242,7665853658537;41
292;292;0,13633497069942913;386364078;0;0;0,8396152635515314;0,08203516607885764;0;0;0;0;0;0,06243253974260602;0,0002823579273880204;0,012423748805072896;0;51530,33999999999;135,6061578947368;7;5000;3221,571868421053;380
190;190;0,32274627122958255;386641658;0,7862956595362337;0;0,1958368611120711;0,008677903721878566;0;0;0;0;0;0;0;0;0;46299,19999999999;133,0436781609195;5;15000;9330,05962643678;348
211;211;0,16060344059194837;386732203;0;0;0;0,021912331619900336;0;0;0;0,0021199659374757126;0;0,6528550763272977;0;0,3229291096694617;0;59831,15000000001;153,41320512820516;5;5000;3064,3746410256417;390
32;32;0,15517428458385085;387228311;0;0;0,016441984389287487;0,7218793623858079;0,1087112515036944;0;0;0;0;0,13901732198599454;0,008836324478854643;0;0;10465,889999999998;135,9206493506493;6;5000;329,09610389610384;77
61;61;0,2746542809440066;387325619;0;0;0,029742068709826222;0;0;0;0;0;0;0,5833221964037059;0;0;0,38693573488646804;2319,6099999999997;193,30083333333332;3;250;181,54416666666668;12
168;168;0,24246585303018514;387664504;0;0;0,24780135216841645;0;0,16108988805218125;0;0;0;0,5527996115722164;0,038309148207185915;0;0;0;4366,32;128,42117647058822;4;15000;243,96235294117645;34
297;297;0,07860568640020621;388049491;0;0;0;0,06961235502596258;0,005341413417352556;0;0;0;0;0,9249043825086277;0;0;0;38280,12999999998;139,70850364963496;4;2500;1041,4222627737229;274
288;288;0,28920893012121524;388122479;0;0;0;0;0,3172534997878917;0;0;0;0;0,4576237803769469;0;0;0;660,04;55,00333333333333;3;500;158,51583333333335;12
259;259;0,24039526388451474;388147002;0;0;0,23761198637210684;0;0;0;0;0;0;0,43742949426534444;0;0;0,14368529644753236;4405,67;77,29245614035088;6;15000;2172,7040350877196;57
183;183;0,1316511151240842;388159188;0;0,04508388000103718;0;0;0;0;0;0;0;0,24506626359932837;0;0,7098498563996349;0;26225,55999999999;144,09648351648346;3;5000;1191,4972527472526;182
181;181;0,18371797983369426;388462699;0;0;0;0,14160397922228574;0;0;0;0;0;0,007380453659187612;0;0,8488203036547416;0;60616,87000000003;154,24139949109423;4;10000;2415,006997455471;393
249;249;0,21265236690534542;389036920;0;0;0;0,005616709317271447;0,10214275590566115;0;0;0;0;0,8412351448932691;0;0,01653278902435488;0,01723602943149178;36900,61000000001;127,6837716262976;8;15000;1454,5056401384084;289
289;289;0,44907766909103214;389079409;0;0,25302298905510684;0;0;0,28940313617463165;0;0;0;0;0,20044057648607663;0;0,25713329828418485;0;2301,53;255,7255555555556;4;2500;1088,388888888889;9
248;248;0,09183828692963639;389294607;0,005045574980033216;0;0;0,09187633647262711;0;0;0;0;0;0,8813621750450643;0;0;0;29185,969999999994;145,92984999999996;5;5000;2819,5575000000017;200
44;44;0,34501146962367946;389428961;0;0;0,012433898768824699;0,14820030389873076;0;0;0;0,30314034117219774;0;0,24942333614359122;0;0,06496581817865964;0,034164992364530807;18420,610000000008;127,03868965517246;7;7500;856,9120689655172;145
15;15;0,17415855810917308;389592467;0;0;0;0,81126750887169;0;0;0;0;0,165300131324795;0;0;0;0;3784,5100000000007;108,12885714285716;4;500;120,31828571428572;35
21;21;0,2584635819399037;389596595;0,019336279650130003;0;0;0;0,6644591828580912;0;0;0;0,004757543533982016;0,054829767224581875;0,1986600200382325;0,02906773045503999;0;8134,449999999999;137,87203389830506;7;250;103,49474576271186;59
98;98;0,231180047918095;389689267;0;0;0;0;0;0;0;0;0,773819360960264;0,22435296881261324;0;0;0;10855,349999999997;135,69187499999995;3;10000;408,5220000000001;80
142;142;0,355800331105625;389723029;0,3202023358206511;0;0,012028274573641721;0,4800174804164712;0;0;0;0;0;0,16854311653975163;0;0;0,007284089543433375;22882,749999999993;129,28107344632764;7;15000;7227,429096045199;177
123;123;0,3070923651071652;389734553;0;0;0;0,3844907163775514;0,24181137174749398;0;0;0,28519529573859426;0;0,05152857583409822;0;0;0;13586,829999999984;114,17504201680659;7;10000;4843,0053781512615;119
131;131;0,22444339955217946;389807239;0;0;0;0,24100122511683988;0;0;0;0;0,26145549066253543;0,26354272676005214;0;0;0;3085,4199999999996;81,19526315789473;6;5000;86,40105263157896;38
196;196;0,1468308574809958;390351925;0;0;0;0,37988187684152414;0;0;0;0,055888734789540546;0;0,5353095151815261;0;0,028919873187409045;0;15812,310000000003;158,12310000000002;4;250;114,90169999999998;100
275;275;0,29097402482965484;390371477;0;0;0,9541115729562647;0;0;0;0,03880232228710606;0;0;0,007086104756629216;0;0;0;23649,100000000002;140,7684523809524;3;20000;11039,548095238097;168
44;44;0,2496631901447395;390496101;0;0;0;0;0;0;0;0,570416554005694;0;0,046900895455919064;0;0,026669635614651754;0;3143,6500000000005;64,1561224489796;5;500;263,8706122448979;49
46;46;0,3348640892703506;390497853;0;0,6203530633437176;0;0;0;0;0;0;0;0;0;0;0;337,04999999999995;42,131249999999994;2;15000;143,43875;8
164;164;0,2162705530159501;390509285;0;0;0;0;0;0;0;0;0,1689111432480405;0;0;0,8310888567519595;0;7177,619999999998;143,55239999999995;2;7500;244,79859999999994;50
24;24;0,31914505209058075;390536728;0;0;0,299766608515253;0;0;0;0;0,47964307605261924;0;0;0;0,22059031543212787;0;848,3599999999999;121,1942857142857;3;10000;260,3342857142857;7
242;242;0,2666687307529495;390558002;0;0;0,2427449282089442;0,1356720556814348;0,002883126888687376;0;0;0,17918214901818166;0;0,2911359998468713;0;0;0;4179,49;116,09694444444443;7;2500;114,48722222222221;36
140;140;0,20605294667736287;390586052;0;0;0,018052939243447398;0,17214742269472702;0;0;0,06838178460513103;0;0;0,44392156771992847;0,2850413544448508;0;0;8642,359999999997;149,00620689655167;6;5000;2666,978448275862;58
135;135;0,2333155780085136;390625303;0;0;0,08052304666679562;0;0,1932523215539062;0;0;0;0,7105608494275052;0;0;0;0;11369,540000000005;130,684367816092;5;15000;6099,838275862069;87
199;199;0,19612808684056346;390842739;0;0;0,016215998957421117;0;0,054242114583802715;0;0;0;0;0;0,11759461464165606;0,801204811939964;0;8210,410000000005;118,9914492753624;5;10000;4503,725362318839;69
17;17;0,1686269214884269;390913572;0;0;0;0,9886606236656984;0;0;0;0,011339376334301614;0;0;0;0;0;571,46;285,73;2;250;0;2
68;68;0,371499856481948;390963520;0;0;0;0,441716679056443;0;0;0,26432314263438594;0;0;0;0;0,29396017830917115;0;7721,42;183,84333333333333;3;5000;1534,5871428571425;42
283;283;0,1625092073970852;391018209;0;0;0,10940621279686835;0;0,025496125829819003;0;0;0;0;0,8650976613733126;0;0;0;7929,4400000000005;139,11298245614037;3;15000;4140,1461403508765;57
316;316;0,07469550126771829;391367986;0;0;0;0;0;0;0;0;0;0,9960621401506666;0,003721458118662545;0,0002164017306708046;0;36829,65;136,91319702602232;3;5000;2864,2904089219305;269
34;34;0,11717608161166132;391483192;0;0;0;0,8682345831830719;0;0;0;0;0;0;0;0;0;1025,99;128,24875;2;5000;34,65125;8
176;176;0,25538607208269254;391838618;0;0;0;0,0408070671977092;0;0;0;0;0;0,39930398306824144;0;0,3873912577414849;0,17249769199256454;12034,189999999999;141,57870588235292;4;15000;586,5234117647059;85
132;132;0,15504226105085314;391841813;0,04438280546207788;0;0;0,3370617920149832;0,04620368063218595;0;0;0;0,5551013255423607;0;0;0;0;3652,09;125,93413793103448;5;7500;159,22793103448285;29
76;76;0,11564167098876968;392856330;0;0;0;0,0063504782292809646;0,02625402510890591;0;0;0;0;0;0;0;0,9468252093654603;3344,630000000001;92,90638888888891;4;5000;128,20944444444444;36
223;223;0,24157669557991915;392879698;0;0;0,28702779217168195;0,4736893472469726;0,23379632555219926;0;0;0;0;0,0035240490544258085;0;0;0;14242,140000000003;163,70275862068968;5;5000;3050,645862068965;87
21;21;0,1375124573346743;392902445;0;0;0,03491036187297343;0;0,8473087628523663;0,008888380392507876;0;0;0;0,08402076590141971;0;0,018365782460435937;0;27706,96;143,55937823834196;7;500;240,81222797927472;193
212;212;0,11830959700528353;393463330;0;0;0;0;0,0049083620153268165;0;0;0;0;0,8364756196492;0;0,1346901163294399;0;6348,350000000001;109,4543103448276;5;2500;171,79034482758624;58
218;218;0,14655710620225204;393802386;0;0;0,5011283895277037;0;0,027757496718896765;0;0,06322025820386513;0;0;0;0;0,40004771507347936;0;36131,14000000001;153,74953191489365;6;2500;1406,0076595744686;235
66;66;0,29478378098909785;393869032;0;0;0,0013469344478812292;0;0;0,851100694585341;0,1453258058590558;0;0;0,0017754053347679693;0;0;0;22918,709999999995;159,1577083333333;5;15000;8032,279027777776;144
69;69;0,3785899061628783;393925798;0;0;0;0,6715899025686447;0;0;0;0,3284100974313552;0;0;0;0;0;1806,4;112,9;2;250;26,08625;16
7;7;0,26228956760740596;394009781;0;0;0;0;0;0;0;0,923047930547659;0,05449121305233839;0;0;0;0;1565,39;104,35933333333334;3;20000;52,724666666666664;15
31;31;0,2824154125612615;394070552;0;0;0,200533191782667;0,37091292257231373;0,020804778919514193;0;0;0,08865798876573631;0;0,0988484483564542;0;0;0;5048,839999999998;95,26113207547166;7;15000;2533,7103773584904;53
250;250;0,2427756870423265;394320273;0,013667674677516874;0;0;0,05915999612050368;0,1719122141993051;0;0;0,1100313437750636;0;0,6263034497898512;0;0;0,012528798581544638;17218,729999999992;136,65658730158725;8;15000;683,5627777777776;126
202;202;0,2610204827481356;394420768;0;0;0,4668562882036338;0;0;0;0;0;0;0;0,10231423438985539;0,4308294774065109;0;44228,450000000004;156,28427561837458;3;20000;1785,906855123675;283
277;277;0,1943929319476101;394422515;0;0;0,47124693609194307;0;0;0;0;0;0;0,47795575259910766;0,04495751248405973;0;0;10068,84;162,40064516129033;4;20000;396,5346774193548;62
244;244;0,12159849665386235;394527143;0;0;0;0;0;0;0;0;0;0,5501770956316413;0;0;0;237,1599999999999;18,243076923076917;2;5000;45,59692307692308;13
111;111;0,2574046709738335;394729158;0;0;0;0;0;0;0,22879547767654598;0;0,1203786587534181;0;0;0;0;1631,02;70,91391304347826;4;500;62,17695652173913;23
297;297;0,09105164697153226;394834350;0;0;0;0,009359709082059355;0;0;0;0;0;0,9814028506775679;0;0;0;17093,480000000007;133,54281250000005;3;1000;447,47453125000004;128
21;21;0,19036255421634402;394834451;0;0;0;0;0,7203237186079124;0;0;0,1264977714456104;0;0;0;0;0;14051,710000000017;124,3514159292037;6;7500;4526,188053097347;113
248;248;0,12252256370549972;395026101;0;0;0;0;0;0;0;0;0;0,840328680307813;0,035088273989253606;0;0;5693,069999999999;88,95421874999998;5;5000;2491,9989062500013;64
64;64;0,15332253217605346;395157198;0;0,4534642639792876;0,08086686540068284;0;0;0;0;0;0;0,4635646280957636;0;0;0;4847,35;121,18375;4;15000;150,93300000000002;40
229;229;0,15794339864115187;395320978;0;0;0;0,005871759327341463;0;0;0,3482290378110917;0;0;0,6134067828132977;0;0;0;36992,31999999998;143,38108527131774;5;250;128,036976744186;258
