Номер кластера;Номер узла;Расстояние до узла;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;accountNumber;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;creditLimit|Среднее;currentBalance|Среднее
18;18;0,12802465776279517;917,61;10;91,761;2;587878507;20.02.2016 10:02:21;20.12.2016 12:34:46;online_subscriptions;5000;584,003
195;195;0,07555812216736296;29897,96;245;122,03248979591837;7;902458275;04.01.2016 20:04:33;30.12.2016 10:14:30;online_retail;15000;1236,0691428571427
21;21;0,22292172210832076;1029,7600000000002;13;79,2123076923077;4;824071667;14.04.2016 01:19:34;11.12.2016 18:05:04;mobileapps;10000;346,83
213;213;0,04974824394980502;7769,759999999998;66;117,72363636363634;5;824891143;02.01.2016 06:43:12;27.12.2016 05:34:13;online_retail;2500;1419,9821212121212
22;22;0,22437238087496125;2290,5499999999997;26;88,09807692307692;6;366707950;20.01.2016 23:10:34;18.12.2016 13:28:04;mobileapps;15000;71,10884615384614
118;118;0,09872228876591234;130269,6299999999;885;147,1973220338982;4;601827864;01.01.2016 20:24:01;30.12.2016 15:27:06;entertainment;7500;4150,388135593221
67;67;0,1522112014121776;11538,619999999999;80;144,23274999999998;3;606023372;02.01.2016 12:35:20;28.12.2016 19:40:40;subscriptions;250;124,36412499999999
85;85;0,11274978420722284;9513,040000000003;67;141,98567164179107;3;341696475;04.01.2016 10:10:19;29.12.2016 00:03:31;online_gifts;5000;2581,8834328358203
118;118;0,15478971396992697;2634,84;23;114,55826086956522;4;802399162;08.01.2016 19:26:53;16.11.2016 09:18:03;entertainment;10000;199,52478260869563
10;10;0,1832404859808679;16608,060000000005;104;159,69288461538466;1;175521911;03.01.2016 08:58:07;28.12.2016 09:53:01;food;2500;1465,9258653846152
165;165;0,08251692431686865;60600,549999999996;437;138,67402745995423;4;316935130;01.01.2016 10:18:55;30.12.2016 19:11:47;online_retail;15000;9356,148009153321
119;119;0,11073829681905263;2424,4200000000005;27;89,79333333333335;3;304102318;06.01.2016 03:49:09;24.12.2016 20:37:14;entertainment;7500;1010,6892592592593
44;44;0,18795072813118627;4532,589999999999;44;103,01340909090908;4;310711068;24.01.2016 05:42:40;30.12.2016 09:42:15;fuel;50000;2414,9986363636367
14;14;0,180399411650122;517,6399999999999;14;36,974285714285706;1;840557348;04.07.2016 03:13:41;30.12.2016 22:39:51;fuel;5000;26,004999999999995
24;24;0,2608478453347123;23001,98000000001;197;116,76131979695437;9;139147399;01.01.2016 09:02:07;30.12.2016 19:14:40;food;15000;973,380406091371
31;31;0,2584376587792212;258,35;3;86,11666666666667;2;780257412;29.04.2016 20:16:57;02.09.2016 07:43:44;fastfood;500;75,68666666666667
42;42;0,09762013582412042;832,9200000000004;23;36,21391304347828;4;625395354;10.01.2016 08:13:39;27.12.2016 09:31:22;fuel;5000;349,1565217391304
117;117;0,15556820147093212;940,4599999999999;11;85,49636363636363;2;185555536;19.02.2016 00:46:02;16.12.2016 11:28:16;entertainment;20000;435,7490909090909
9;9;0,0883832947825514;11054,279999999999;79;139,92759493670886;4;895803188;02.01.2016 13:19:36;24.12.2016 15:42:32;food;7500;3039,599240506329
77;77;0,15919722749171428;4472,929999999999;33;135,54333333333332;4;141382226;26.02.2016 12:54:25;26.12.2016 10:30:49;fastfood;7500;2326,808181818182
139;139;0,26837994073624927;7615,200000000001;41;185,73658536585367;3;644574717;02.01.2016 23:27:42;26.12.2016 04:22:18;auto;50000;303,4141463414634
45;45;0,09648212786950543;4799,650000000001;36;133,32361111111112;2;723982756;22.01.2016 08:37:31;19.12.2016 05:02:22;fastfood;7500;180,57999999999998
104;104;0,23994906271839217;369,66999999999996;2;184,83499999999998;2;307325668;15.06.2016 07:59:18;20.09.2016 21:23:36;entertainment;500;135,89
26;26;0,09779495537659885;17779,449999999997;130;136,765;4;406355938;07.01.2016 04:26:10;26.12.2016 07:43:08;food;15000;810,3773076923076
37;37;0,12112892576011791;2992,0599999999995;41;72,9770731707317;6;162194386;19.01.2016 20:46:10;29.12.2016 18:53:51;mobileapps;2500;1009,8436585365853
90;90;0,07175122637795406;22914,510000000006;198;115,72984848484852;5;998008896;01.01.2016 04:43:34;29.12.2016 12:12:33;fastfood;2500;1581,6066666666652
30;30;0,18560393630846206;10087,910000000003;78;129,33217948717953;1;504600375;05.01.2016 01:26:04;29.12.2016 09:00:29;fastfood;15000;5214,503717948716
59;59;0,07568814100705028;2912,4799999999977;44;66,19272727272723;4;561510364;16.01.2016 21:59:20;26.12.2016 16:29:40;fuel;15000;113,8775
192;192;0,04538193936197787;47190,92000000005;322;146,5556521739132;5;898939703;02.01.2016 10:00:32;27.12.2016 10:48:05;rideshare;7500;2070,323695652173
67;67;0,21489661498223958;1468,1799999999998;10;146,81799999999998;2;148705866;15.01.2016 11:21:16;19.10.2016 15:53:44;subscriptions;7500;591,635
76;76;0,05578336032121178;6107,15;42;145,40833333333333;4;862611148;19.01.2016 13:27:43;28.12.2016 05:31:41;fastfood;5000;286,5533333333334
30;30;0,12418095720695767;3083,66;28;110,13071428571428;3;837283517;02.01.2016 15:23:07;28.12.2016 23:42:09;fastfood;15000;113,05214285714284
149;149;0,2358187860410839;109383,59999999986;797;137,24416562107888;10;693502825;01.01.2016 04:58:47;30.12.2016 14:41:15;entertainment;2500;1583,2108782936002
172;172;0,09323925854221309;3899,5300000000007;30;129,98433333333335;1;794273774;07.01.2016 20:11:48;29.12.2016 09:21:30;online_retail;10000;2387,987666666667
214;214;0,06669995245580734;11392,700000000006;95;119,9231578947369;4;464226960;14.01.2016 05:08:29;30.12.2016 17:21:12;online_retail;250;118,5065263157895
171;171;0,10721088322610603;2737,77;30;91,259;2;499523459;11.01.2016 20:35:18;09.12.2016 18:03:34;online_retail;2500;1476,202333333333
189;189;0,05688572168638918;59867,5;433;138,2621247113164;4;292114908;01.01.2016 01:21:22;28.12.2016 06:52:10;online_retail;15000;2555,0138106235577
113;113;0,260652520086039;22162,659999999996;151;146,77258278145692;5;988393082;02.01.2016 04:05:32;28.12.2016 05:51:38;health;250;107,54006622516556
25;25;0,016006588240563384;29128,89999999999;197;147,86243654822331;4;556278983;01.01.2016 11:18:34;29.12.2016 14:59:45;food;15000;7137,584213197974
213;213;0,0435983596508123;22517,25999999999;163;138,142699386503;5;793691223;02.01.2016 03:32:43;29.12.2016 08:50:50;online_retail;2500;1485,3604294478528
73;73;0,07048145506249151;1716,13;32;53,6290625;5;702720212;15.02.2016 12:38:18;30.12.2016 23:43:26;fuel;5000;80,66749999999999
134;134;0,045826395790392355;27120,170000000013;203;133,5968965517242;5;501122963;02.01.2016 00:11:15;29.12.2016 22:17:24;entertainment;500;238,97990147783273
207;207;0,0714861307828916;4841,0599999999995;36;134,47388888888887;5;775005666;06.01.2016 22:31:03;20.12.2016 22:19:12;rideshare;20000;219,80527777777777
125;125;0,07588498296953056;3897,72;23;169,46608695652174;3;437888230;16.01.2016 20:43:26;20.12.2016 12:03:16;personal care;5000;183,22347826086957
22;22;0,12463983160677568;1969,8199999999993;23;85,64434782608693;3;700158926;01.01.2016 04:52:35;09.12.2016 13:27:30;mobileapps;15000;109,59652173913042
132;132;0,18182597635236156;47726,82000000004;315;151,51371428571443;4;735497372;01.01.2016 08:03:07;30.12.2016 20:07:32;entertainment;15000;8132,027174603175
220;220;0,11911186462886478;53592,929999999986;366;146,42877049180325;7;593386671;01.01.2016 01:46:33;29.12.2016 23:30:21;online_retail;50000;25825,814754098363
223;223;0,31542929355937527;1001,74;3;333,91333333333336;1;544195620;04.02.2016 02:18:39;12.11.2016 08:09:42;rideshare;2500;145,97666666666666
22;22;0,10779566646584737;880,9200000000001;16;55,057500000000005;3;753706922;20.01.2016 06:18:18;28.12.2016 21:22:46;mobileapps;15000;336,32375
81;81;0,2853964536532582;7075,48;54;131,0274074074074;6;723844108;04.01.2016 04:11:11;24.12.2016 06:17:21;subscriptions;50000;194,55518518518525
58;58;0,09291173127649072;5455,310000000004;56;97,41625000000008;4;724384842;03.01.2016 11:54:45;28.12.2016 13:20:50;fuel;5000;2869,1433928571428
123;123;0,13946560125088703;41875,54;311;134,648038585209;6;725758651;04.01.2016 12:58:09;29.12.2016 18:15:03;auto;2500;1465,8169774919618
79;79;0,3262588903144038;62612,47000000005;432;144,93627314814827;7;297084923;02.01.2016 04:21:46;30.12.2016 06:13:17;airline;20000;11387,769953703706
222;222;0,1335212127970393;4116,54;22;187,11545454545455;3;139637551;04.01.2016 09:02:49;05.12.2016 18:20:42;rideshare;15000;217,75818181818184
85;85;0,16510669846089215;8263,929999999998;63;131,17349206349203;5;438065632;24.01.2016 08:35:41;30.12.2016 22:34:09;online_gifts;1000;486,2326984126985
131;131;0,16419065431202945;2171,37;15;144,75799999999998;4;537146061;20.01.2016 03:31:13;19.12.2016 13:43:49;entertainment;50000;875,8626666666667
30;30;0,10440026966667022;11517,600000000002;90;127,97333333333336;3;491273168;05.01.2016 12:18:55;18.12.2016 21:50:59;fastfood;20000;499,0569999999999
8;8;0,12054902212292479;12476,569999999996;81;154,0317283950617;5;633121835;10.01.2016 02:51:18;30.12.2016 09:53:48;food;10000;404,0366666666668
119;119;0,09627027080460772;3466,4099999999994;31;111,81967741935482;2;409483542;04.01.2016 02:36:17;26.12.2016 20:44:32;entertainment;2500;1570,9548387096775
86;86;0,10490653056258699;64476,27;458;140,77788209606987;7;218042811;01.01.2016 12:01:06;30.12.2016 09:00:47;online_gifts;7500;4584,65812227074
113;113;0,18334276243232084;29400,999999999985;217;135,48847926267274;4;330133277;04.01.2016 15:14:39;28.12.2016 23:17:27;health;1000;608,0628110599074
70;70;0,1341663671301894;8805,38;62;142,0222580645161;5;605041288;06.01.2016 00:29:56;28.12.2016 21:59:39;online_gifts;20000;4142,503225806451
3;3;0,24671747379220912;966,41;8;120,80125;2;354628697;30.04.2016 07:52:52;07.12.2016 10:53:39;online_subscriptions;15000;468,3837500000001
170;170;0,0761875912776114;4357,469999999998;34;128,16088235294114;3;430229619;21.01.2016 20:24:28;29.12.2016 15:18:17;online_retail;5000;210,48970588235298
197;197;0,04481150209806983;7607,260000000001;63;120,75015873015874;6;526690634;03.01.2016 14:06:57;29.12.2016 16:45:15;online_retail;5000;2482,8247619047634
8;8;0,09568173010684901;9542,2;81;117,80493827160495;6;665769572;01.01.2016 07:39:21;27.12.2016 22:57:01;food;7500;3640,812839506174
125;125;0,04474904297866998;5766,75;42;137,30357142857142;3;254965075;17.01.2016 23:35:07;12.12.2016 17:02:39;personal care;5000;2147,369523809524
107;107;0,1381594644104344;48016,979999999996;323;148,65938080495354;7;316786235;04.01.2016 09:38:06;30.12.2016 22:15:01;fastfood;20000;10315,376904024772
113;113;0,0940736109755862;5492,960000000001;34;161,55764705882356;3;273101514;01.02.2016 06:25:49;13.12.2016 00:43:00;health;7500;210,53823529411764
183;183;0,04838222632296786;9532,950000000003;70;136,18500000000003;5;144063693;09.01.2016 20:59:30;28.12.2016 16:03:55;online_retail;10000;430,94699999999995
173;173;0,14967179435555594;3221,229999999999;19;169,53842105263152;1;275740805;18.01.2016 00:16:49;28.12.2016 14:22:14;online_retail;15000;1681,6005263157895
81;81;0,16421396349836934;18050,33000000001;126;143,25658730158736;6;313381819;07.01.2016 14:42:58;30.12.2016 00:18:12;subscriptions;50000;8374,712301587302
85;85;0,14012837125347105;7531,729999999998;89;84,62617977528087;3;453146753;01.01.2016 20:30:20;30.12.2016 12:38:41;online_gifts;5000;307,7549438202247
13;13;0,10936343041588363;656,3599999999999;19;34,54526315789473;3;478656092;24.04.2016 20:43:31;30.12.2016 20:13:40;fuel;5000;53,29473684210526
10;10;0,11041372316093107;13426,130000000001;91;147,5398901098901;3;502784521;01.01.2016 00:22:35;30.12.2016 08:17:32;food;1000;504,21241758241774
86;86;0,16977159828275473;31970,19;203;157,48862068965516;8;642950223;01.01.2016 23:36:56;28.12.2016 21:52:38;online_gifts;7500;4150,082167487684
86;86;1,365741710119552;4432814,929999998;30199;146,78681181496069;8;380680241;01.01.2016 00:06:17;30.12.2016 23:51:35;online_gifts;5000;3052,795645882292
215;215;0,08217656894338067;3369,27;23;146,49;3;801967175;28.01.2016 10:54:17;27.12.2016 02:45:20;online_retail;5000;164,39608695652174
39;39;0,1256718950374479;15926,240000000005;120;132,7186666666667;6;939622261;04.01.2016 15:33:23;30.12.2016 13:02:57;food;15000;6997,033916666667
105;105;0,1596174421217727;473714,2299999993;3233;146,524661305289;8;409705516;01.01.2016 01:55:44;30.12.2016 23:20:41;fastfood;7500;4525,304884008663
193;193;0,10993712329986308;2467,2100000000005;26;94,89269230769233;3;973714838;14.01.2016 09:01:47;16.12.2016 10:52:13;rideshare;10000;124,87076923076924
75;75;0,08697700722122273;7555,770000000002;81;93,28111111111114;4;543770989;07.01.2016 11:42:29;22.12.2016 18:01:45;fastfood;7500;293,3186419753087
133;133;0,07964324170372947;68447,14999999997;451;151,76751662971168;6;927230788;01.01.2016 12:40:48;29.12.2016 13:54:33;entertainment;5000;3114,929046563195
224;224;0,17916253341126953;118,69;2;59,345;1;215578824;15.04.2016 17:33:08;09.08.2016 06:51:18;rideshare;2500;0
212;212;0,04153260071222063;18449,65999999999;162;113,88679012345672;6;708281742;07.01.2016 21:47:37;28.12.2016 14:34:52;online_retail;1000;481,8218518518519
165;165;0,07221444920701027;45809,76000000002;282;162,44595744680856;4;204503728;01.01.2016 23:17:50;30.12.2016 21:13:02;online_retail;20000;11229,015141843973
195;195;0,05421604553834703;36900,61000000001;289;127,6837716262976;8;389036920;01.01.2016 11:13:00;29.12.2016 16:59:09;online_retail;15000;1454,5056401384084
118;118;0,06227812542545672;2405,83;19;126,62263157894736;4;833243964;21.01.2016 13:29:53;29.12.2016 03:15:29;entertainment;7500;1054,807894736842
10;10;0,06957667916498723;3111,399999999999;25;124,45599999999996;3;920970248;04.01.2016 17:22:09;29.12.2016 03:27:07;food;5000;1570,5072
171;171;0,08364381042010949;1627,2800000000002;14;116,23428571428573;1;747217182;04.01.2016 13:16:42;24.12.2016 20:49:41;online_retail;1000;187,76571428571427
106;106;0,13322428144916668;6478,260000000002;73;88,7432876712329;7;502632468;05.01.2016 23:32:48;30.12.2016 07:17:15;fastfood;7500;2919,348493150685
63;63;0,19809592241584734;4908,049999999999;23;213,39347826086953;4;311096132;31.01.2016 15:16:26;23.12.2016 16:28:05;airline;5000;2041,9673913043478
175;175;0,09718092147100266;31469,500000000015;196;160,55867346938783;5;511402527;01.01.2016 01:54:20;30.12.2016 09:35:08;online_retail;15000;1410,9632142857145
30;30;0,06671275092984148;4658,16;31;150,2632258064516;2;413728858;25.01.2016 18:58:57;19.12.2016 01:41:20;fastfood;15000;2014,1006451612905
171;171;0,054708916452847006;2142,97;18;119,05388888888888;2;994215518;22.01.2016 09:53:44;25.12.2016 14:01:15;online_retail;500;247,91055555555553
151;151;0,14723980341289586;1853,4800000000002;17;109,02823529411766;3;856549347;01.01.2016 00:27:36;18.12.2016 13:18:10;hotels;7500;811,1647058823529
179;179;0,06985321212986664;3537,5;26;136,05769230769232;4;514604575;21.01.2016 16:24:33;29.12.2016 01:56:57;rideshare;1000;509,7442307692308
118;118;0,09475966342340711;9156,439999999999;63;145,34031746031744;4;414735936;06.01.2016 08:38:14;23.12.2016 17:48:17;entertainment;10000;508,81492063492055
77;77;0,1646246951843981;14167,68;90;157,41866666666667;3;917819056;07.01.2016 18:12:21;30.12.2016 05:54:36;fastfood;15000;6832,159222222223
90;90;0,08395609198113792;10982,129999999992;93;118,08741935483862;6;562030629;11.01.2016 06:34:07;26.12.2016 23:19:16;fastfood;5000;2223,74935483871
61;61;0,08780728914163462;4467,8499999999985;39;114,56025641025637;3;998771329;01.01.2016 17:36:06;18.12.2016 03:26:32;fastfood;5000;1745,3292307692307
103;103;0,22450210467278622;481,53000000000003;2;240,76500000000001;2;664106225;19.01.2016 06:37:10;29.09.2016 12:22:48;entertainment;2500;0
151;151;0,17644147849583275;2393,0399999999995;20;119,65199999999997;3;871760307;24.02.2016 16:25:56;04.12.2016 19:44:14;hotels;250;132,48850000000002
13;13;0,14570512683965806;536,99;9;59,66555555555556;3;180979806;25.06.2016 22:37:01;28.12.2016 04:40:24;fuel;10000;29,852222222222224
199;199;0,033204820143074264;50370,32000000003;351;143,50518518518527;4;207934176;01.01.2016 22:07:57;30.12.2016 02:36:07;online_retail;5000;2970,0253561253558
170;170;0,12584402227919947;6885,450000000003;75;91,80600000000004;3;465763366;04.01.2016 02:04:57;29.12.2016 11:21:53;online_retail;7500;4285,9692000000005
66;66;0,0735049469473201;22943,28;181;126,75845303867402;6;252846576;01.01.2016 02:49:39;29.12.2016 18:20:27;subscriptions;7500;1012,32546961326
58;58;0,10107156000098251;1631,3300000000004;29;56,25275862068967;5;861275939;19.01.2016 06:28:22;29.12.2016 04:57:56;fuel;7500;81,66551724137932
133;133;0,08811144025969965;11743,670000000004;86;136,55430232558143;5;375673525;02.01.2016 16:35:59;28.12.2016 21:13:10;entertainment;7500;581,054069767442
97;97;0,2508004750883803;16147,449999999984;150;107,64966666666656;8;831669010;03.01.2016 13:04:19;30.12.2016 06:47:05;health;10000;628,9640666666667
86;86;0,15768630051088622;3775,08;47;80,32085106382979;6;532200006;02.01.2016 06:33:56;30.12.2016 13:36:09;online_gifts;5000;1739,9629787234041
196;196;0,056109671110403554;49340,37000000001;335;147,28468656716421;7;129041604;01.01.2016 04:23:42;29.12.2016 17:46:52;online_retail;7500;4438,89689552239
42;42;0,077835123669975;1664,4499999999996;41;40,596341463414625;3;499133699;12.01.2016 02:44:38;28.12.2016 17:31:31;fuel;2500;607,3887804878048
136;136;0,10519908967356185;4010,7599999999993;32;125,33624999999998;3;953989747;09.01.2016 05:25:22;25.12.2016 00:24:22;hotels;15000;2655,540625
86;86;0,12348131329417689;10276,650000000009;84;122,34107142857154;6;925410609;04.01.2016 08:53:49;28.12.2016 01:52:42;online_gifts;7500;4206,756904761905
134;134;0,08786593310487423;19177,510000000013;127;151,0040157480316;5;743350055;06.01.2016 00:32:47;29.12.2016 15:01:54;entertainment;5000;816,5692913385828
3;3;0,13028130255161285;215,64999999999998;18;11,980555555555554;3;912493707;19.04.2016 21:23:44;30.12.2016 23:59:35;online_subscriptions;5000;3,9555555555555557
186;186;0,10790305427129462;335,26;4;83,815;2;233761535;14.03.2016 04:06:07;26.12.2016 16:33:24;online_retail;5000;1,57
197;197;0,03487365923478494;11491,67;92;124,90945652173913;6;921815492;03.01.2016 18:51:52;29.12.2016 19:06:14;online_retail;7500;3849,7338043478267
183;183;0,05985598923996931;2677,2;18;148,73333333333332;5;595938151;27.01.2016 09:43:31;20.12.2016 18:46:25;online_retail;7500;650,2388888888888
67;67;0,15739746670689791;1488,75;13;114,51923076923077;2;745923184;04.01.2016 23:43:53;27.12.2016 07:48:44;subscriptions;2500;674,6930769230769
179;179;0,11200196546179221;5536,420000000001;47;117,79617021276597;5;634012537;29.01.2016 23:52:28;13.12.2016 15:30:25;rideshare;500;264,45638297872347
67;67;0,20945248489405888;1220,37;9;135,59666666666666;3;575957779;22.03.2016 14:23:39;28.11.2016 14:31:40;subscriptions;5000;326,1866666666667
77;77;0,09425644999115793;18442,68999999999;127;145,21803149606293;3;583197601;05.01.2016 05:14:42;23.12.2016 15:18:29;fastfood;10000;5631,680866141732
